patch_id,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,patch_label_agreement_status,final_validated_wsi_id,public_wsi_pseudonym
p3088,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0149,public_ndb_wsi_0149
p3089,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0153,public_ndb_wsi_0153
p3090,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p3091,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0158,public_ndb_wsi_0158
p3092,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0163,public_ndb_wsi_0163
p3093,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0163,public_ndb_wsi_0163
p3094,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0163,public_ndb_wsi_0163
p3095,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p3096,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0194,sab_only_wsi_0194
p3097,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0166,public_ndb_wsi_0166
p3098,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p3099,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p3100,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0170,public_ndb_wsi_0170
p3101,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0168,public_ndb_wsi_0168
p3102,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0169,public_ndb_wsi_0169
p3103,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p3104,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0202,sab_only_wsi_0202
p3105,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p3106,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0202,public_ndb_wsi_0202
p3107,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p3108,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0172,public_ndb_wsi_0172
p3109,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171
p3110,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p3111,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0177,public_ndb_wsi_0177
p3112,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0186,public_ndb_wsi_0186
p3113,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0188,public_ndb_wsi_0188
p3114,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0194,public_ndb_wsi_0194
p3115,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0192,public_ndb_wsi_0192
p3116,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0197,public_ndb_wsi_0197
p3117,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0199,public_ndb_wsi_0199
p3118,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0203,public_ndb_wsi_0203
p3119,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0203,public_ndb_wsi_0203
p3120,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0203,public_ndb_wsi_0203
p3121,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0204,public_ndb_wsi_0204
p3122,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0204,public_ndb_wsi_0204
p3123,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0204,public_ndb_wsi_0204
p3124,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0241,sab_only_wsi_0241
p3125,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0241,sab_only_wsi_0241
p3126,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0242,sab_only_wsi_0242
p3127,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0208,public_ndb_wsi_0208
p3128,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0208,public_ndb_wsi_0208
p3129,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0208,public_ndb_wsi_0208
p3130,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0208,public_ndb_wsi_0208
p3131,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0213,public_ndb_wsi_0213
p3132,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0213,public_ndb_wsi_0213
p3133,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0213,public_ndb_wsi_0213
p3134,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0212,public_ndb_wsi_0212
p3135,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0212,public_ndb_wsi_0212
p3136,oscc,available,oscc,agrees,sab_only_wsi_0009,sab_only_wsi_0009
p3137,oscc,available,oscc,agrees,sab_only_wsi_0009,sab_only_wsi_0009
p3138,oscc,available,oscc,agrees,sab_only_wsi_0010,sab_only_wsi_0010
p3139,oscc,available,oscc,agrees,public_ndb_wsi_0013,public_ndb_wsi_0013
p3140,oscc,available,oscc,agrees,public_ndb_wsi_0012,public_ndb_wsi_0012
p3141,oscc,available,oscc,agrees,public_ndb_wsi_0012,public_ndb_wsi_0012
p3142,oscc,available,oscc,agrees,sab_only_wsi_0013,sab_only_wsi_0013
p3143,oscc,available,oscc,agrees,public_ndb_wsi_0012,public_ndb_wsi_0012
p3144,oscc,available,oscc,agrees,public_ndb_wsi_0012,public_ndb_wsi_0012
p3145,oscc,available,oscc,agrees,public_ndb_wsi_0012,public_ndb_wsi_0012
p3146,oscc,available,oscc,agrees,public_ndb_wsi_0012,public_ndb_wsi_0012
p3147,oscc,available,oscc,agrees,sab_only_wsi_0016,sab_only_wsi_0016
p3148,oscc,available,oscc,agrees,sab_only_wsi_0016,sab_only_wsi_0016
p3149,oscc,available,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011
p3150,oscc,available,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011
p3151,oscc,available,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010
p3152,oscc,available,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010
p3153,oscc,available,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010
p3154,oscc,available,oscc,agrees,public_ndb_wsi_0010,public_ndb_wsi_0010
p3155,oscc,available,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011
p3156,oscc,available,oscc,agrees,public_ndb_wsi_0011,public_ndb_wsi_0011
p3157,oscc,available,oscc,agrees,public_ndb_wsi_0005,public_ndb_wsi_0005
p3158,oscc,available,oscc,agrees,public_ndb_wsi_0005,public_ndb_wsi_0005
p3159,oscc,available,oscc,agrees,public_ndb_wsi_0005,public_ndb_wsi_0005
p3160,oscc,available,oscc,agrees,public_ndb_wsi_0005,public_ndb_wsi_0005
p3161,oscc,available,oscc,agrees,sab_only_wsi_0028,sab_only_wsi_0028
p3162,oscc,available,oscc,agrees,sab_only_wsi_0028,sab_only_wsi_0028
p3163,oscc,available,oscc,agrees,public_ndb_wsi_0004,public_ndb_wsi_0004
p3164,oscc,available,oscc,agrees,public_ndb_wsi_0004,public_ndb_wsi_0004
p3165,oscc,available,oscc,agrees,public_ndb_wsi_0004,public_ndb_wsi_0004
p3166,oscc,available,oscc,agrees,public_ndb_wsi_0020,public_ndb_wsi_0020
p3167,oscc,available,oscc,agrees,public_ndb_wsi_0019,public_ndb_wsi_0019
p3168,oscc,available,oscc,agrees,public_ndb_wsi_0019,public_ndb_wsi_0019
p3169,oscc,available,oscc,agrees,public_ndb_wsi_0019,public_ndb_wsi_0019
p3170,oscc,available,oscc,agrees,public_ndb_wsi_0021,public_ndb_wsi_0021
p3171,oscc,available,oscc,agrees,public_ndb_wsi_0021,public_ndb_wsi_0021
p3172,oscc,available,oscc,agrees,public_ndb_wsi_0031,public_ndb_wsi_0031
p3173,oscc,available,oscc,agrees,public_ndb_wsi_0031,public_ndb_wsi_0031
p3174,oscc,available,oscc,agrees,public_ndb_wsi_0031,public_ndb_wsi_0031
p3175,oscc,available,oscc,agrees,public_ndb_wsi_0031,public_ndb_wsi_0031
p3176,oscc,available,oscc,agrees,public_ndb_wsi_0035,public_ndb_wsi_0035
p3177,oscc,available,oscc,agrees,public_ndb_wsi_0035,public_ndb_wsi_0035
p3178,oscc,available,oscc,agrees,public_ndb_wsi_0156,public_ndb_wsi_0156
p3179,oscc,available,oscc,agrees,public_ndb_wsi_0156,public_ndb_wsi_0156
p3180,oscc,available,oscc,agrees,public_ndb_wsi_0157,public_ndb_wsi_0157
p3181,oscc,available,oscc,agrees,public_ndb_wsi_0157,public_ndb_wsi_0157
p3182,oscc,available,oscc,agrees,public_ndb_wsi_0157,public_ndb_wsi_0157
p3183,oscc,available,oscc,agrees,public_ndb_wsi_0157,public_ndb_wsi_0157
p3184,oscc,available,oscc,agrees,public_ndb_wsi_0048,public_ndb_wsi_0048
p3185,oscc,available,oscc,agrees,public_ndb_wsi_0049,public_ndb_wsi_0049
p3186,oscc,available,oscc,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p3187,oscc,available,oscc,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p3188,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p3189,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p3190,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p3191,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p3192,oscc,available,oscc,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p3193,oscc,available,oscc,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p3194,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p3195,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p3196,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p3197,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p3198,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p3199,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p3200,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p3201,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p3202,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p3203,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p3204,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p3205,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p3206,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p3207,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p3208,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p3209,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p3210,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p3211,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p3212,oscc,available,oscc,agrees,public_ndb_wsi_0099,public_ndb_wsi_0099
p3213,oscc,available,oscc,agrees,public_ndb_wsi_0099,public_ndb_wsi_0099
p3214,oscc,available,oscc,agrees,public_ndb_wsi_0099,public_ndb_wsi_0099
p3215,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p3216,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p3217,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p3218,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p3219,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p3220,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p3221,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p3222,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p3223,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p3224,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p3225,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p3226,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p3227,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p3228,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p3229,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p3230,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p3231,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p3232,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p3233,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p3234,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p3235,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p3236,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p3237,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p3238,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p3239,oscc,available,oscc,agrees,public_ndb_wsi_0079,public_ndb_wsi_0079
p3240,oscc,available,oscc,agrees,public_ndb_wsi_0079,public_ndb_wsi_0079
p3241,oscc,available,oscc,agrees,public_ndb_wsi_0079,public_ndb_wsi_0079
p3242,oscc,available,oscc,agrees,sab_only_wsi_0159,sab_only_wsi_0159
p3243,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p3244,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p3245,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p3246,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p3247,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p3248,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p3249,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p3250,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p3251,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p3252,oscc,available,oscc,agrees,public_ndb_wsi_0138,public_ndb_wsi_0138
p3253,oscc,available,oscc,agrees,public_ndb_wsi_0138,public_ndb_wsi_0138
p3254,oscc,available,oscc,agrees,public_ndb_wsi_0138,public_ndb_wsi_0138
p3255,oscc,available,oscc,agrees,public_ndb_wsi_0138,public_ndb_wsi_0138
p3256,oscc,available,oscc,agrees,public_ndb_wsi_0136,public_ndb_wsi_0136
p3257,oscc,available,oscc,agrees,public_ndb_wsi_0136,public_ndb_wsi_0136
p3258,oscc,available,oscc,agrees,public_ndb_wsi_0136,public_ndb_wsi_0136
p3259,oscc,available,oscc,agrees,sab_only_wsi_0194,sab_only_wsi_0194
p3260,oscc,available,oscc,agrees,sab_only_wsi_0196,sab_only_wsi_0196
p3261,oscc,available,oscc,agrees,sab_only_wsi_0204,sab_only_wsi_0204
p3262,oscc,available,oscc,agrees,sab_only_wsi_0204,sab_only_wsi_0204
p3263,oscc,available,oscc,agrees,public_ndb_wsi_0179,public_ndb_wsi_0179
p3264,oscc,available,oscc,agrees,public_ndb_wsi_0179,public_ndb_wsi_0179
p3265,oscc,available,oscc,agrees,public_ndb_wsi_0179,public_ndb_wsi_0179
p3266,oscc,available,oscc,agrees,public_ndb_wsi_0179,public_ndb_wsi_0179
p3267,oscc,available,oscc,agrees,public_ndb_wsi_0179,public_ndb_wsi_0179
p3268,oscc,available,oscc,agrees,public_ndb_wsi_0176,public_ndb_wsi_0176
p3269,oscc,available,oscc,agrees,public_ndb_wsi_0176,public_ndb_wsi_0176
p3270,oscc,available,oscc,agrees,public_ndb_wsi_0176,public_ndb_wsi_0176
p3271,oscc,available,oscc,agrees,public_ndb_wsi_0176,public_ndb_wsi_0176
p3272,oscc,available,oscc,agrees,public_ndb_wsi_0176,public_ndb_wsi_0176
p3273,oscc,available,oscc,agrees,public_ndb_wsi_0176,public_ndb_wsi_0176
p3274,oscc,available,oscc,agrees,public_ndb_wsi_0180,public_ndb_wsi_0180
p3275,oscc,available,oscc,agrees,public_ndb_wsi_0180,public_ndb_wsi_0180
p3276,oscc,available,oscc,agrees,public_ndb_wsi_0180,public_ndb_wsi_0180
p3277,oscc,available,oscc,agrees,public_ndb_wsi_0180,public_ndb_wsi_0180
p3278,oscc,available,oscc,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p3279,oscc,available,oscc,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p3280,oscc,available,oscc,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p3281,oscc,available,oscc,agrees,public_ndb_wsi_0175,public_ndb_wsi_0175
p3282,oscc,available,oscc,agrees,sab_only_wsi_0242,sab_only_wsi_0242
p3283,oscc,available,oscc,agrees,public_ndb_wsi_0207,public_ndb_wsi_0207
p3284,oscc,available,oscc,agrees,public_ndb_wsi_0206,public_ndb_wsi_0206
p3285,oscc,available,oscc,agrees,public_ndb_wsi_0206,public_ndb_wsi_0206
p3286,oscc,available,oscc,agrees,public_ndb_wsi_0206,public_ndb_wsi_0206
p3287,oscc,available,oscc,agrees,public_ndb_wsi_0206,public_ndb_wsi_0206
p3288,oscc,available,oscc,agrees,public_ndb_wsi_0209,public_ndb_wsi_0209
p3289,oscc,available,oscc,agrees,sab_only_wsi_0247,sab_only_wsi_0247
p3290,oscc,available,oscc,agrees,public_ndb_wsi_0205,public_ndb_wsi_0205
p3291,oscc,available,oscc,agrees,public_ndb_wsi_0212,public_ndb_wsi_0212
p3292,oscc,available,oscc,agrees,public_ndb_wsi_0212,public_ndb_wsi_0212
p3293,oscc,available,oscc,agrees,public_ndb_wsi_0212,public_ndb_wsi_0212
p3294,oscc,available,oscc,agrees,public_ndb_wsi_0211,public_ndb_wsi_0211
p3295,oscc,available,oscc,agrees,public_ndb_wsi_0211,public_ndb_wsi_0211
p3296,oscc,available,oscc,agrees,public_ndb_wsi_0211,public_ndb_wsi_0211
p3297,oscc,available,oscc,agrees,public_ndb_wsi_0216,public_ndb_wsi_0216
p3298,oscc,available,oscc,agrees,public_ndb_wsi_0216,public_ndb_wsi_0216
p3299,oscc,available,oscc,agrees,public_ndb_wsi_0216,public_ndb_wsi_0216
p3300,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0042,public_ndb_wsi_0042
p3301,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0043,public_ndb_wsi_0043
p3302,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0043,public_ndb_wsi_0043
p3303,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0006,public_ndb_wsi_0006
p3304,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0015,sab_only_wsi_0015
p3305,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0015,sab_only_wsi_0015
p3306,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0021,sab_only_wsi_0021
p3307,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0027,sab_only_wsi_0027
p3308,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0027,sab_only_wsi_0027
p3309,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0024,public_ndb_wsi_0024
p3310,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0024,public_ndb_wsi_0024
p3311,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0045,sab_only_wsi_0045
p3312,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0045,sab_only_wsi_0045
p3313,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0036,public_ndb_wsi_0036
p3314,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0037,public_ndb_wsi_0037
p3315,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0046,public_ndb_wsi_0046
p3316,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0046,public_ndb_wsi_0046
p3317,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0050,public_ndb_wsi_0050
p3318,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0050,public_ndb_wsi_0050
p3319,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0050,public_ndb_wsi_0050
p3320,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0056,public_ndb_wsi_0056
p3321,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0055,public_ndb_wsi_0055
p3322,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0055,public_ndb_wsi_0055
p3323,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0063,public_ndb_wsi_0063
p3324,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0063,public_ndb_wsi_0063
p3325,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0063,public_ndb_wsi_0063
p3326,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0058,public_ndb_wsi_0058
p3327,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0061,public_ndb_wsi_0061
p3328,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0061,public_ndb_wsi_0061
p3329,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0061,public_ndb_wsi_0061
p3330,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0065,public_ndb_wsi_0065
p3331,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0065,public_ndb_wsi_0065
p3332,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0065,public_ndb_wsi_0065
p3333,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0065,public_ndb_wsi_0065
p3334,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0065,public_ndb_wsi_0065
p3335,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0065,public_ndb_wsi_0065
p3336,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0065,public_ndb_wsi_0065
p3337,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068
p3338,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0083,public_ndb_wsi_0083
p3339,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0182,public_ndb_wsi_0182
p3340,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0091,public_ndb_wsi_0091
p3341,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0091,public_ndb_wsi_0091
p3342,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0089,public_ndb_wsi_0089
p3343,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0093,public_ndb_wsi_0093
p3344,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0095,public_ndb_wsi_0095
p3345,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0095,public_ndb_wsi_0095
p3346,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0096,public_ndb_wsi_0096
p3347,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0096,public_ndb_wsi_0096
p3348,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0096,public_ndb_wsi_0096
p3349,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0106,public_ndb_wsi_0106
p3350,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p3351,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p3352,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p3353,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p3354,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0129,public_ndb_wsi_0129
p3355,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0130,public_ndb_wsi_0130
p3356,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p3357,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p3358,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0147,public_ndb_wsi_0147
p3359,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0147,public_ndb_wsi_0147
p3360,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0147,public_ndb_wsi_0147
p3361,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p3362,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p3363,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p3364,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p3365,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p3366,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p3367,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p3368,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p3369,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p3370,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p3371,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p3372,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p3373,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p3374,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p3375,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0155,public_ndb_wsi_0155
p3376,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p3377,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p3378,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p3379,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p3380,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p3381,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162
